epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,3541.63,0.44381,0.26191,0.94553,0.99027,0.99387,0.9946,0.87527,0.53661,0.22898,0.96925,0.000161642,0.000161642,0.000161642
188,3559.83,0.44494,0.27542,0.95638,0.98836,0.99345,0.9946,0.87935,0.53414,0.23299,0.96595,0.000157188,0.000157188,0.000157188
189,3577.77,0.45422,0.26876,0.95565,0.98792,0.99334,0.9946,0.87921,0.51786,0.2276,0.95687,0.00015279,0.00015279,0.00015279
190,3597.34,0.44631,0.26841,0.95031,0.98909,0.99341,0.99461,0.87982,0.50626,0.23136,0.94842,0.000148447,0.000148447,0.000148447
191,3616.34,0.44102,0.26512,0.94158,0.98915,0.99346,0.99461,0.87094,0.51711,0.22938,0.95019,0.000144161,0.000144161,0.000144161
192,3634.72,0.45694,0.27677,0.95484,0.98787,0.99339,0.9946,0.86803,0.52556,0.22909,0.95695,0.000139931,0.000139931,0.000139931
193,3652.87,0.45156,0.2666,0.9565,0.9888,0.9937,0.99466,0.87791,0.52706,0.2311,0.95685,0.000135759,0.000135759,0.000135759
194,3671,0.4354,0.27079,0.94597,0.99006,0.9941,0.99466,0.87583,0.5331,0.23598,0.95848,0.000131646,0.000131646,0.000131646
195,3690.57,0.44188,0.26456,0.94709,0.98874,0.99354,0.99455,0.88045,0.53097,0.23424,0.95928,0.000127591,0.000127591,0.000127591
196,3709.21,0.43419,0.26258,0.94192,0.98876,0.99339,0.99443,0.87933,0.50294,0.22604,0.94669,0.000123596,0.000123596,0.000123596
197,3727.25,0.42777,0.26248,0.94495,0.9894,0.99339,0.99432,0.88096,0.51003,0.23082,0.94886,0.000119661,0.000119661,0.000119661
198,3745.29,0.43059,0.26714,0.95168,0.98857,0.99318,0.99427,0.87884,0.50683,0.22846,0.95039,0.000115787,0.000115787,0.000115787
199,3764.29,0.41736,0.25228,0.93063,0.98775,0.99338,0.99432,0.87737,0.52017,0.2334,0.95535,0.000111975,0.000111975,0.000111975
200,3783.29,0.42276,0.25667,0.94387,0.98844,0.99339,0.99449,0.87894,0.5136,0.23469,0.95048,0.000108224,0.000108224,0.000108224
