epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,3997.38,0.49499,0.24176,0.00672,0.99284,0.98867,0.99418,0.88169,0.50465,0.16545,0.00901,0.00017071,0.00017071,0.00017071
186,4020.01,0.48124,0.22495,0.00629,0.98718,0.99269,0.99417,0.87847,0.52743,0.16747,0.00952,0.000166149,0.000166149,0.000166149
187,4042.17,0.47944,0.22151,0.00635,0.98975,0.99371,0.9944,0.87703,0.50969,0.16755,0.0089,0.000161642,0.000161642,0.000161642
188,4062.86,0.48176,0.21986,0.00697,0.97966,0.99249,0.99414,0.88393,0.50458,0.16619,0.00915,0.000157188,0.000157188,0.000157188
189,4085.91,0.49437,0.22804,0.00704,0.98978,0.98032,0.99398,0.87906,0.49626,0.16335,0.0088,0.00015279,0.00015279,0.00015279
190,4107.15,0.47275,0.21617,0.0064,0.98425,0.98606,0.99435,0.88278,0.50568,0.16499,0.00883,0.000148447,0.000148447,0.000148447
191,4127.83,0.47948,0.22611,0.00652,0.99058,0.98717,0.9943,0.8812,0.50719,0.167,0.00905,0.000144161,0.000144161,0.000144161
192,4150.04,0.48537,0.22405,0.00694,0.99274,0.9883,0.99423,0.88281,0.50579,0.15991,0.00895,0.000139931,0.000139931,0.000139931
193,4170.74,0.48925,0.21136,0.00706,0.98341,0.99317,0.99457,0.88079,0.5069,0.15749,0.00908,0.000135759,0.000135759,0.000135759
194,4192.49,0.46758,0.22102,0.00638,0.9954,0.98331,0.99454,0.88077,0.49812,0.16628,0.00885,0.000131646,0.000131646,0.000131646
195,4214.47,0.48122,0.20816,0.00664,0.98905,0.99219,0.99406,0.8795,0.49618,0.16781,0.00886,0.000127591,0.000127591,0.000127591
196,4236.41,0.46552,0.21361,0.00647,0.9887,0.99213,0.99396,0.88422,0.48545,0.16704,0.00866,0.000123596,0.000123596,0.000123596
197,4260.85,0.46278,0.22393,0.00629,0.98651,0.99143,0.99401,0.88672,0.49143,0.16484,0.00875,0.000119661,0.000119661,0.000119661
198,4285.72,0.46217,0.21988,0.00659,0.97328,0.99425,0.99412,0.88808,0.49125,0.16412,0.00877,0.000115787,0.000115787,0.000115787
199,4309.2,0.4451,0.20825,0.00621,0.98221,0.98722,0.99447,0.88588,0.50187,0.16691,0.00899,0.000111975,0.000111975,0.000111975
200,4331.68,0.46138,0.20555,0.00634,0.97603,0.99098,0.99435,0.88627,0.50626,0.16875,0.00902,0.000108224,0.000108224,0.000108224
201,4352.55,0.46162,0.20415,0.00654,0.99166,0.98332,0.99437,0.88183,0.50578,0.16792,0.00898,0.000104537,0.000104537,0.000104537
202,4374.04,0.45632,0.20901,0.00623,0.98987,0.99309,0.99417,0.88106,0.49811,0.15873,0.00882,0.000100912,0.000100912,0.000100912
203,4395.57,0.45043,0.21263,0.00657,0.98246,0.99425,0.99401,0.88011,0.51888,0.17212,0.00935,9.73514e-05,9.73514e-05,9.73514e-05
204,4416.04,0.4673,0.20978,0.00647,0.98143,0.98611,0.99379,0.87863,0.50075,0.17092,0.00889,9.3855e-05,9.3855e-05,9.3855e-05
205,4438.26,0.46138,0.19603,0.00633,0.98965,0.98851,0.9935,0.88108,0.51359,0.16793,0.00919,9.04236e-05,9.04236e-05,9.04236e-05
206,4459.26,0.44782,0.19604,0.00644,0.98496,0.98659,0.99383,0.88576,0.50383,0.16801,0.0089,8.70577e-05,8.70577e-05,8.70577e-05
207,4481.1,0.46971,0.21871,0.00629,0.9882,0.98851,0.99372,0.87681,0.50932,0.16725,0.00901,8.37577e-05,8.37577e-05,8.37577e-05
208,4502.18,0.45864,0.20497,0.0064,0.98898,0.99005,0.99401,0.87766,0.50946,0.16475,0.00906,8.05243e-05,8.05243e-05,8.05243e-05
209,4522.92,0.4567,0.21969,0.00608,0.97657,0.98835,0.99372,0.87835,0.51085,0.17071,0.00904,7.73579e-05,7.73579e-05,7.73579e-05
210,4544.98,0.46512,0.21376,0.00635,0.98556,0.98899,0.99438,0.88011,0.50768,0.16645,0.00907,7.4259e-05,7.4259e-05,7.4259e-05
211,4565.52,0.46042,0.22984,0.00631,0.98618,0.99425,0.99444,0.88222,0.49621,0.16147,0.00886,7.12282e-05,7.12282e-05,7.12282e-05
212,4587.7,0.44639,0.19735,0.00615,0.98511,0.99209,0.99449,0.87998,0.49814,0.15952,0.00886,6.82658e-05,6.82658e-05,6.82658e-05
213,4608.72,0.47065,0.21681,0.00648,0.98499,0.99095,0.99419,0.88163,0.49312,0.16275,0.00877,6.53725e-05,6.53725e-05,6.53725e-05
214,4629.41,0.43107,0.21478,0.00585,0.98341,0.9933,0.9943,0.88275,0.48985,0.16139,0.00872,6.25485e-05,6.25485e-05,6.25485e-05
215,4651.42,0.45836,0.21634,0.00641,0.98817,0.98851,0.99429,0.87868,0.49906,0.16235,0.00885,5.97944e-05,5.97944e-05,5.97944e-05
216,4672.17,0.4608,0.21378,0.00629,0.97998,0.98627,0.99393,0.87934,0.49998,0.16839,0.00884,5.71106e-05,5.71106e-05,5.71106e-05
217,4694.22,0.4459,0.2022,0.00614,0.98392,0.97937,0.99412,0.88095,0.50446,0.17015,0.00899,5.44975e-05,5.44975e-05,5.44975e-05
218,4714.94,0.44273,0.19196,0.00635,0.98267,0.99267,0.99421,0.88375,0.49986,0.16365,0.00881,5.19556e-05,5.19556e-05,5.19556e-05
219,4736.79,0.44403,0.20883,0.00596,0.98793,0.99032,0.9941,0.88458,0.50008,0.16441,0.00879,4.94852e-05,4.94852e-05,4.94852e-05
220,4758.59,0.46348,0.20404,0.00632,0.97529,0.99319,0.99364,0.88277,0.50314,0.16872,0.00892,4.70868e-05,4.70868e-05,4.70868e-05
221,4779.72,0.45891,0.23609,0.00639,0.98299,0.99425,0.99358,0.87842,0.51049,0.17269,0.00898,4.47606e-05,4.47606e-05,4.47606e-05
222,4801.56,0.47158,0.21531,0.00667,0.98172,0.98034,0.99366,0.87911,0.50459,0.17584,0.00892,4.25072e-05,4.25072e-05,4.25072e-05
223,4822.58,0.45712,0.20747,0.0064,0.98961,0.97914,0.99352,0.8802,0.50573,0.17641,0.00901,4.03267e-05,4.03267e-05,4.03267e-05
224,4844.75,0.46384,0.22232,0.00624,0.99053,0.9786,0.99379,0.88046,0.50709,0.17227,0.00897,3.82197e-05,3.82197e-05,3.82197e-05
225,4865.35,0.44421,0.20855,0.00605,0.99162,0.97828,0.99334,0.88152,0.50027,0.17554,0.00882,3.61863e-05,3.61863e-05,3.61863e-05
226,4886.4,0.44383,0.20387,0.00629,0.98947,0.97585,0.99361,0.88207,0.50077,0.17852,0.00884,3.4227e-05,3.4227e-05,3.4227e-05
227,4907.73,0.44862,0.22159,0.00627,0.98323,0.98663,0.99364,0.88136,0.50361,0.17217,0.00899,3.23421e-05,3.23421e-05,3.23421e-05
228,4927.97,0.44451,0.21013,0.00624,0.98384,0.99239,0.99377,0.88317,0.49984,0.16687,0.00887,3.05317e-05,3.05317e-05,3.05317e-05
229,4950,0.4564,0.21712,0.00631,0.98618,0.98851,0.99369,0.88248,0.49599,0.16565,0.00878,2.87963e-05,2.87963e-05,2.87963e-05
230,4970.45,0.44548,0.20803,0.00608,0.99096,0.97533,0.99356,0.8823,0.4962,0.1775,0.00879,2.71361e-05,2.71361e-05,2.71361e-05
231,4992.12,0.45063,0.206,0.00613,0.97795,0.99204,0.99388,0.88158,0.4986,0.16503,0.00889,2.55513e-05,2.55513e-05,2.55513e-05
232,5012.81,0.44844,0.19782,0.00636,0.99099,0.99279,0.9941,0.88268,0.49282,0.15803,0.00881,2.40423e-05,2.40423e-05,2.40423e-05
233,5033.08,0.44012,0.20883,0.00597,0.99307,0.99049,0.99415,0.88143,0.49466,0.16295,0.00877,2.26092e-05,2.26092e-05,2.26092e-05
234,5054.42,0.45096,0.20614,0.00634,0.98679,0.99262,0.99422,0.88282,0.49731,0.16326,0.00878,2.12523e-05,2.12523e-05,2.12523e-05
235,5075.15,0.42931,0.18941,0.00613,0.99283,0.99391,0.99422,0.88014,0.49621,0.16075,0.00878,1.99717e-05,1.99717e-05,1.99717e-05
236,5096.65,0.45844,0.20385,0.00627,0.99046,0.98962,0.9941,0.8798,0.49601,0.16219,0.00881,1.87678e-05,1.87678e-05,1.87678e-05
237,5117.24,0.43625,0.20429,0.00601,0.98868,0.99072,0.9941,0.88156,0.49347,0.1615,0.00879,1.76407e-05,1.76407e-05,1.76407e-05
238,5137.92,0.46521,0.20743,0.00633,0.98885,0.99272,0.99415,0.87982,0.49743,0.15943,0.00885,1.65905e-05,1.65905e-05,1.65905e-05
239,5159.65,0.45193,0.21802,0.00627,0.98941,0.99288,0.99415,0.87962,0.49782,0.16038,0.00887,1.56174e-05,1.56174e-05,1.56174e-05
240,5179.9,0.43781,0.21931,0.00606,0.98774,0.99281,0.99415,0.87901,0.49819,0.16123,0.00888,1.47216e-05,1.47216e-05,1.47216e-05
241,5204,0.37891,0.1368,0.00727,0.98855,0.97214,0.99344,0.87869,0.49561,0.17333,0.00877,1.39032e-05,1.39032e-05,1.39032e-05
242,5224.63,0.38592,0.14704,0.00743,0.98349,0.99425,0.99427,0.8792,0.49925,0.16127,0.00885,1.31624e-05,1.31624e-05,1.31624e-05
243,5246.36,0.36904,0.15105,0.00691,0.97958,0.99298,0.99422,0.87825,0.50236,0.16247,0.00894,1.24992e-05,1.24992e-05,1.24992e-05
244,5266.91,0.38359,0.14736,0.00724,0.97933,0.99271,0.99393,0.87817,0.4997,0.16321,0.00888,1.19139e-05,1.19139e-05,1.19139e-05
245,5287.14,0.38219,0.1449,0.00722,0.98233,0.99346,0.99393,0.88043,0.49671,0.16042,0.00881,1.14063e-05,1.14063e-05,1.14063e-05
246,5308.93,0.37975,0.13915,0.00716,0.98398,0.99425,0.99427,0.88094,0.4982,0.15725,0.00882,1.09768e-05,1.09768e-05,1.09768e-05
247,5329.19,0.38145,0.13954,0.00717,0.99141,0.9896,0.99438,0.88206,0.49943,0.1581,0.00884,1.06252e-05,1.06252e-05,1.06252e-05
248,5349.64,0.36038,0.13534,0.00669,0.98962,0.98934,0.99438,0.88194,0.49737,0.15757,0.00883,1.03517e-05,1.03517e-05,1.03517e-05
